studyno,version,caseno,year,country,weight_g,v241,religion,abnotjust
4800,"4.0.0 (2016-04-15)",2226,"2009","Great Britain",1.500110953084694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2229,"2009","Great Britain",1.084849030222249,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2230,"2009","Great Britain",.7859194547405713,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2231,"2009","Great Britain",.7579958615031236,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",2233,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2237,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2249,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2251,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2266,"2009","Great Britain",.8661983524200078,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2283,"2009","Great Britain",1.040183799197067,"always","Other religion",1
4800,"4.0.0 (2016-04-15)",2284,"2009","Great Britain",1.003008025971925,2,"Catholic",9
4800,"4.0.0 (2016-04-15)",2288,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2290,"2009","Great Britain",1.084849030222249,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",2292,"2009","Great Britain",.8958804002394816,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2294,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2307,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2313,"2009","Great Britain",1.003008025971925,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2315,"2009","Great Britain",.7859194547405713,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2319,"2009","Great Britain",1.500110953084694,"always","Other religion",1
4800,"4.0.0 (2016-04-15)",2321,"2009","Great Britain",1.500110953084694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2326,"2009","Great Britain",.7859194547405713,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2327,"2009","Great Britain",.9425397462447694,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2329,"2009","Great Britain",.8661983524200078,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",2333,"2009","Great Britain",1.040183799197067,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2334,"2009","Great Britain",.7323928077123191,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2338,"2009","Great Britain",.7859194547405713,9,"No religion",2
4800,"4.0.0 (2016-04-15)",2342,"2009","Great Britain",.7579958615031236,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",2343,"2009","Great Britain",1.003008025971925,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2344,"2009","Great Britain",.7323928077123191,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2346,"2009","Great Britain",1.084849030222249,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",2347,"2009","Great Britain",1.003008025971925,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2353,"2009","Great Britain",1.084849030222249,4,"Catholic",7
4800,"4.0.0 (2016-04-15)",2357,"2009","Great Britain",.9425397462447694,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2359,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2362,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2364,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2368,"2009","Great Britain",.9425397462447694,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2371,"2009","Great Britain",1.040183799197067,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",2373,"2009","Great Britain",1.040183799197067,3,"No religion",8
4800,"4.0.0 (2016-04-15)",2375,"2009","Great Britain",.8661983524200078,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2382,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2384,"2009","Great Britain",.8661983524200078,8,"Other Christian",3
4800,"4.0.0 (2016-04-15)",2387,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2388,"2009","Great Britain",1.003008025971925,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2389,"2009","Great Britain",.7579958615031236,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2393,"2009","Great Britain",1.040183799197067,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2400,"2009","Great Britain",.8958804002394816,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2401,"2009","Great Britain",1.040183799197067,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",2405,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2406,"2009","Great Britain",1.003008025971925,4,"Other religion",7
4800,"4.0.0 (2016-04-15)",2407,"2009","Great Britain",1.75475403187852,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2410,"2009","Great Britain",1.500110953084694,6,"Other religion",5
4800,"4.0.0 (2016-04-15)",2420,"2009","Great Britain",.8958804002394816,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2422,"2009","Great Britain",1.040183799197067,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2424,"2009","Great Britain",.6790205204432702,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2427,"2009","Great Britain",1.084849030222249,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",2428,"2009","Great Britain",.8661983524200078,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2494,"2009","Great Britain",1.75475403187852,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2504,"2009","Great Britain",1.084849030222249,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2513,"2009","Great Britain",1.299695014132564,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2516,"2009","Great Britain",.7579958615031236,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",2523,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2524,"2009","Great Britain",.7859194547405713,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2531,"2009","Great Britain",.9425397462447694,4,"No religion",7
4800,"4.0.0 (2016-04-15)",2536,"2009","Great Britain",.7323928077123191,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",2542,"2009","Great Britain",.9425397462447694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2545,"2009","Great Britain",1.209533274992583,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2547,"2009","Great Britain",1.084849030222249,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",2554,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2561,"2009","Great Britain",1.500110953084694,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2566,"2009","Great Britain",1.003008025971925,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2580,"2009","Great Britain",1.003008025971925,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2612,"2009","Great Britain",1.299695014132564,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2620,"2009","Great Britain",1.084849030222249,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2624,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2625,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2630,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2631,"2009","Great Britain",1.084849030222249,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2643,"2009","Great Britain",.9425397462447694,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",2644,"2009","Great Britain",.9425397462447694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",2662,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2672,"2009","Great Britain",1.209533274992583,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2673,"2009","Great Britain",.9425397462447694,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",2676,"2009","Great Britain",1.299695014132564,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",2678,"2009","Great Britain",1.209533274992583,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2684,"2009","Great Britain",1.500110953084694,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2688,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2691,"2009","Great Britain",1.299695014132564,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",2692,"2009","Great Britain",1.209533274992583,"always","No religion",1
4800,"4.0.0 (2016-04-15)",2693,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2705,"2009","Great Britain",.7579958615031236,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2726,"2009","Great Britain",.8958804002394816,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2744,"2009","Great Britain",1.040183799197067,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",2766,"2009","Great Britain",1.299695014132564,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2782,"2009","Great Britain",1.003008025971925,"never","No religion",10
4800,"4.0.0 (2016-04-15)",2887,"2009","Great Britain",.9425397462447694,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2888,"2009","Great Britain",1.003008025971925,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2889,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2890,"2009","Great Britain",1.209533274992583,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2893,"2009","Great Britain",1.040183799197067,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2897,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",2900,"2009","Great Britain",1.500110953084694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2903,"2009","Great Britain",.8958804002394816,9,"Catholic",2
4800,"4.0.0 (2016-04-15)",2907,"2009","Great Britain",1.500110953084694,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",2911,"2009","Great Britain",1.084849030222249,2,"Other Christian",9
4800,"4.0.0 (2016-04-15)",2913,"2009","Great Britain",.8661983524200078,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2916,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2917,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2919,"2009","Great Britain",.7859194547405713,8,"No religion",3
4800,"4.0.0 (2016-04-15)",2923,"2009","Great Britain",.9425397462447694,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",2931,"2009","Great Britain",.7859194547405713,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2933,"2009","Great Britain",1.084849030222249,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",2935,"2009","Great Britain",1.003008025971925,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2936,"2009","Great Britain",.8661983524200078,2,"No religion",9
4800,"4.0.0 (2016-04-15)",2941,"2009","Great Britain",1.040183799197067,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",2942,"2009","Great Britain",1.003008025971925,2,"Catholic",9
4800,"4.0.0 (2016-04-15)",2947,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2948,"2009","Great Britain",.7579958615031236,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2954,"2009","Great Britain",.7323928077123191,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",2956,"2009","Great Britain",.7579958615031236,7,"No religion",4
4800,"4.0.0 (2016-04-15)",2957,"2009","Great Britain",.9425397462447694,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",2964,"2009","Great Britain",.7579958615031236,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",2966,"2009","Great Britain",.8661983524200078,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",2982,"2009","Great Britain",.7323928077123191,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",2984,"2009","Great Britain",.7323928077123191,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",2988,"2009","Great Britain",.8958804002394816,6,"No religion",5
4800,"4.0.0 (2016-04-15)",2992,"2009","Great Britain",1.209533274992583,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",2994,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",2998,"2009","Great Britain",1.500110953084694,2,"Other religion",9
4800,"4.0.0 (2016-04-15)",3001,"2009","Great Britain",1.299695014132564,6,"Anglican",5
4800,"4.0.0 (2016-04-15)",3006,"2009","Great Britain",.9425397462447694,8,"Catholic",3
4800,"4.0.0 (2016-04-15)",3009,"2009","Great Britain",.8661983524200078,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3015,"2009","Great Britain",.7859194547405713,"never","Other Christian",10
4800,"4.0.0 (2016-04-15)",3018,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3019,"2009","Great Britain",1.003008025971925,9,"Anglican",2
4800,"4.0.0 (2016-04-15)",3021,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3023,"2009","Great Britain",1.299695014132564,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3026,"2009","Great Britain",1.209533274992583,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3027,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3033,"2009","Great Britain",.8958804002394816,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3034,"2009","Great Britain",.8958804002394816,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3038,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3043,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3049,"2009","Great Britain",.7579958615031236,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3051,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3055,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3056,"2009","Great Britain",.8661983524200078,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",3057,"2009","Great Britain",1.299695014132564,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3058,"2009","Great Britain",1.003008025971925,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",3062,"2009","Great Britain",.9425397462447694,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3064,"2009","Great Britain",1.003008025971925,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",3065,"2009","Great Britain",.7579958615031236,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3066,"2009","Great Britain",1.040183799197067,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3068,"2009","Great Britain",.7859194547405713,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",3069,"2009","Great Britain",.8958804002394816,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3070,"2009","Great Britain",.8661983524200078,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3071,"2009","Great Britain",.9425397462447694,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3072,"2009","Great Britain",1.500110953084694,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3073,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3074,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3078,"2009","Great Britain",.6790205204432702,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",3079,"2009","Great Britain",1.209533274992583,2,"Other religion",9
4800,"4.0.0 (2016-04-15)",3082,"2009","Great Britain",.7859194547405713,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",3097,"2009","Great Britain",.7323928077123191,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3098,"2009","Great Britain",.7579958615031236,8,"Other religion",3
4800,"4.0.0 (2016-04-15)",3099,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3100,"2009","Great Britain",1.084849030222249,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3101,"2009","Great Britain",.9425397462447694,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3103,"2009","Great Britain",.8661983524200078,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3108,"2009","Great Britain",1.003008025971925,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",3110,"2009","Great Britain",.7579958615031236,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3111,"2009","Great Britain",.7579958615031236,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3115,"2009","Great Britain",1.299695014132564,4,"No religion",7
4800,"4.0.0 (2016-04-15)",3121,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3124,"2009","Great Britain",1.040183799197067,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3125,"2009","Great Britain",1.500110953084694,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3127,"2009","Great Britain",.7859194547405713,7,"Catholic",4
4800,"4.0.0 (2016-04-15)",3131,"2009","Great Britain",1.209533274992583,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3132,"2009","Great Britain",.8661983524200078,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3133,"2009","Great Britain",.8661983524200078,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3136,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3141,"2009","Great Britain",1.209533274992583,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3144,"2009","Great Britain",1.003008025971925,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3146,"2009","Great Britain",1.040183799197067,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3151,"2009","Great Britain",1.084849030222249,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3152,"2009","Great Britain",1.209533274992583,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3156,"2009","Great Britain",.8661983524200078,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3158,"2009","Great Britain",.6790205204432702,5,"Other religion",6
4800,"4.0.0 (2016-04-15)",3166,"2009","Great Britain",.7859194547405713,6,"Catholic",5
4800,"4.0.0 (2016-04-15)",3169,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3172,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3174,"2009","Great Britain",.8958804002394816,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3175,"2009","Great Britain",.7859194547405713,"never","Catholic",10
4800,"4.0.0 (2016-04-15)",3177,"2009","Great Britain",1.040183799197067,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3183,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3188,"2009","Great Britain",.8661983524200078,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",3193,"2009","Great Britain",.7323928077123191,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",3200,"2009","Great Britain",1.040183799197067,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",3203,"2009","Great Britain",1.040183799197067,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3206,"2009","Great Britain",.7579958615031236,4,"Other Christian",7
4800,"4.0.0 (2016-04-15)",3208,"2009","Great Britain",1.299695014132564,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3209,"2009","Great Britain",1.500110953084694,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3225,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3232,"2009","Great Britain",.7323928077123191,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3250,"2009","Great Britain",1.299695014132564,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3258,"2009","Great Britain",.8661983524200078,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3262,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3272,"2009","Great Britain",1.040183799197067,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3276,"2009","Great Britain",.7323928077123191,3,"No religion",8
4800,"4.0.0 (2016-04-15)",3278,"2009","Great Britain",.7579958615031236,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3288,"2009","Great Britain",.9425397462447694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3293,"2009","Great Britain",1.003008025971925,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3297,"2009","Great Britain",1.500110953084694,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3299,"2009","Great Britain",1.003008025971925,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3304,"2009","Great Britain",1.040183799197067,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",3320,"2009","Great Britain",1.040183799197067,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3340,"2009","Great Britain",1.75475403187852,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",3349,"2009","Great Britain",1.003008025971925,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3353,"2009","Great Britain",1.040183799197067,3,"Catholic",8
4800,"4.0.0 (2016-04-15)",3363,"2009","Great Britain",1.209533274992583,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",3364,"2009","Great Britain",1.500110953084694,7,"Other religion",4
4800,"4.0.0 (2016-04-15)",3368,"2009","Great Britain",1.209533274992583,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3376,"2009","Great Britain",1.500110953084694,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3385,"2009","Great Britain",.7579958615031236,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3386,"2009","Great Britain",1.75475403187852,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3397,"2009","Great Britain",.8661983524200078,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3398,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3400,"2009","Great Britain",1.500110953084694,3,"No religion",8
4800,"4.0.0 (2016-04-15)",3420,"2009","Great Britain",1.500110953084694,5,"Catholic",6
4800,"4.0.0 (2016-04-15)",3422,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3425,"2009","Great Britain",1.500110953084694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3429,"2009","Great Britain",1.299695014132564,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3433,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3436,"2009","Great Britain",.8661983524200078,2,"No religion",9
4800,"4.0.0 (2016-04-15)",3437,"2009","Great Britain",1.040183799197067,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3438,"2009","Great Britain",1.500110953084694,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3439,"2009","Great Britain",.9425397462447694,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3441,"2009","Great Britain",.8661983524200078,8,"No religion",3
4800,"4.0.0 (2016-04-15)",3442,"2009","Great Britain",.8661983524200078,7,"Other religion",4
4800,"4.0.0 (2016-04-15)",3443,"2009","Great Britain",1.75475403187852,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3447,"2009","Great Britain",.7579958615031236,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3458,"2009","Great Britain",.6790205204432702,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3462,"2009","Great Britain",.9425397462447694,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3480,"2009","Great Britain",1.75475403187852,"always","No religion",1
4800,"4.0.0 (2016-04-15)",3482,"2009","Great Britain",.7579958615031236,3,"No religion",8
4800,"4.0.0 (2016-04-15)",3489,"2009","Great Britain",.8661983524200078,2,"Anglican",9
4800,"4.0.0 (2016-04-15)",3496,"2009","Great Britain",.6790205204432702,7,"Other Christian",4
4800,"4.0.0 (2016-04-15)",3500,"2009","Great Britain",.9425397462447694,3,"Other religion",8
4800,"4.0.0 (2016-04-15)",3502,"2009","Great Britain",.9425397462447694,5,"Other Christian",6
4800,"4.0.0 (2016-04-15)",3505,"2009","Great Britain",.8661983524200078,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3507,"2009","Great Britain",.8958804002394816,6,"Other Christian",5
4800,"4.0.0 (2016-04-15)",3509,"2009","Great Britain",.8661983524200078,4,"No religion",7
4800,"4.0.0 (2016-04-15)",3513,"2009","Great Britain",.8661983524200078,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",3515,"2009","Great Britain",1.084849030222249,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3519,"2009","Great Britain",1.209533274992583,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3521,"2009","Great Britain",1.500110953084694,3,"No religion",8
4800,"4.0.0 (2016-04-15)",3528,"2009","Great Britain",.8661983524200078,6,"No religion",5
4800,"4.0.0 (2016-04-15)",3530,"2009","Great Britain",1.299695014132564,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",3534,"2009","Great Britain",1.003008025971925,"never","Other religion",10
4800,"4.0.0 (2016-04-15)",3539,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3540,"2009","Great Britain",.8958804002394816,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3542,"2009","Great Britain",1.003008025971925,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3546,"2009","Great Britain",1.299695014132564,7,"No religion",4
4800,"4.0.0 (2016-04-15)",3553,"2009","Great Britain",.7323928077123191,3,"Anglican",8
4800,"4.0.0 (2016-04-15)",3558,"2009","Great Britain",.7323928077123191,7,"Other Christian",4
4800,"4.0.0 (2016-04-15)",3559,"2009","Great Britain",1.500110953084694,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3562,"2009","Great Britain",1.209533274992583,4,"Anglican",7
4800,"4.0.0 (2016-04-15)",3566,"2009","Great Britain",.8661983524200078,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3568,"2009","Great Britain",.8958804002394816,7,"Other Christian",4
4800,"4.0.0 (2016-04-15)",3572,"2009","Great Britain",1.75475403187852,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3573,"2009","Great Britain",1.003008025971925,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3582,"2009","Great Britain",.8958804002394816,"never","Anglican",10
4800,"4.0.0 (2016-04-15)",3587,"2009","Great Britain",1.084849030222249,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3588,"2009","Great Britain",1.003008025971925,5,"No religion",6
4800,"4.0.0 (2016-04-15)",3601,"2009","Great Britain",.8958804002394816,7,"Anglican",4
4800,"4.0.0 (2016-04-15)",3603,"2009","Great Britain",1.209533274992583,8,"Anglican",3
4800,"4.0.0 (2016-04-15)",3605,"2009","Great Britain",.7859194547405713,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3610,"2009","Great Britain",.7323928077123191,5,"Anglican",6
4800,"4.0.0 (2016-04-15)",3611,"2009","Great Britain",.8661983524200078,"never","No religion",10
4800,"4.0.0 (2016-04-15)",3616,"2009","Great Britain",.8958804002394816,"always","Anglican",1
4800,"4.0.0 (2016-04-15)",3617,"2009","Great Britain",1.003008025971925,5,"No religion",6
